_id,type,merchant_id,payer_id,purchase_date,amount,status,medium,description,created_at,merchant_name,category
03823ea95e30997faa76f26acc243549,merchant,,account_123,2024-02-19,58.11,completed,balance,ExxonMobil,2025-10-25T18:50:18.14712,ExxonMobil,gas_transport
7ef0e8df857a2e22d2673be1dfab33dc,merchant,,account_123,2024-02-19,27.12,completed,balance,Temu,2025-10-25T18:50:18.14712,Temu,shopping_net
ac887f2e5f701ddaf2e23b8fadcc60f9,merchant,,account_123,2024-02-19,71.51,completed,balance,Ulta Beauty,2025-10-25T18:50:18.14712,Ulta Beauty,personal_care
72d2588d67cab7c76c4cf14bce70c424,merchant,,account_123,2024-02-19,9.89,completed,balance,Shein,2025-10-25T18:50:18.14712,Shein,shopping_net
0ade31ef5ccb09d56e8622fa979a0deb,merchant,,account_123,2024-02-19,6.97,completed,balance,Zara,2025-10-25T18:50:18.14712,Zara,shopping_pos
cf3bbefbaf4b579781f1b1efedea9171,merchant,,account_123,2024-02-19,101.8,completed,balance,Lowe’s,2025-10-25T18:50:18.14712,Lowe’s,home
a3069bcc0d885652185a73fb98231edc,merchant,,account_123,2024-02-20,9.82,completed,balance,eBay,2025-10-25T18:50:18.14712,eBay,misc_net
766ebbdfbe7b52e3eae498749ce92635,merchant,,account_123,2024-02-20,7.2,completed,balance,Best Buy,2025-10-25T18:50:18.14712,Best Buy,shopping_pos
f7bef0310b9e3439dea73ca4a7ec23ef,merchant,,account_123,2024-02-20,68.96,completed,balance,PetSmart,2025-10-25T18:50:18.14712,PetSmart,kids_pets
4a5f08518b09ea576dbaffe61efe471f,merchant,,account_123,2024-02-20,9.35,completed,balance,Lowe’s,2025-10-25T18:50:18.14712,Lowe’s,home
20aa46d6515d34b3139263eec9ec7913,merchant,,account_123,2024-02-21,110.78,completed,balance,Target,2025-10-25T18:50:18.14712,Target,grocery_pos
10df861350f7e4afa5e91afdb37699e3,merchant,,account_123,2024-02-21,92.92,completed,balance,Costco,2025-10-25T18:50:18.14712,Costco,grocery_pos
2cfe4c9a06df615e721d05060da01ed0,merchant,,account_123,2024-02-21,26.03,completed,balance,Temu,2025-10-25T18:50:18.14712,Temu,shopping_net
6a6a668fb37a62c18374ff85cb61bb53,merchant,,account_123,2024-02-22,32.53,completed,balance,Shell,2025-10-25T18:50:18.14712,Shell,gas_transport
3af3a5667c492d4cc65bdcb52d070c2b,merchant,,account_123,2024-02-22,110.03,completed,balance,Walmart,2025-10-25T18:50:18.14712,Walmart,grocery_pos
d34c4d2a4821ab3a7256335290e13742,merchant,,account_123,2024-02-22,27.36,completed,balance,Nike.com,2025-10-25T18:50:18.14712,Nike.com,shopping_net
dd0961151bc1364e1f84f0f477e80c90,merchant,,account_123,2024-02-23,115.11,completed,balance,HEB,2025-10-25T18:50:18.14712,HEB,grocery_pos
07af39b151eb6dda7aff764f2f043c24,merchant,,account_123,2024-02-23,80.89,completed,balance,Circle K,2025-10-25T18:50:18.14712,Circle K,gas_transport
9f25149672185b7ec83213998dc420cc,merchant,,account_123,2024-02-23,9.77,completed,balance,Sephora,2025-10-25T18:50:18.14712,Sephora,personal_care
4f1ad7d44231f35c4570875e9713ad7d,merchant,,account_123,2024-02-23,3.22,completed,balance,Best Buy,2025-10-25T18:50:18.14712,Best Buy,shopping_pos
b5eb4e88d0a2967d7f7a70ebd7fb84b6,merchant,,account_123,2024-02-23,5.81,completed,balance,Walgreens,2025-10-25T18:50:18.14712,Walgreens,personal_care
b28eb88a3fa3321247ee989f4580ed03,merchant,,account_123,2024-02-24,91.5,completed,balance,Walmart,2025-10-25T18:50:18.14712,Walmart,grocery_pos
d04f7a357944eb895fa646d67fd939ce,merchant,,account_123,2024-02-24,17.86,completed,balance,HBO Max,2025-10-25T18:50:18.14712,HBO Max,entertainment
83c59e7010b3995e66fb9bd5bc0f4265,merchant,,account_123,2024-02-24,3.61,completed,balance,Best Buy,2025-10-25T18:50:18.14712,Best Buy,shopping_pos
1e858fcfc0fa5712cc483ea5bbd3daa1,merchant,,account_123,2024-02-24,64.62,completed,balance,Peloton,2025-10-25T18:50:18.14712,Peloton,health_fitness
c78ab6d4413fd7e9b6102c20660eff2a,merchant,,account_123,2024-02-24,3413.05,completed,balance,H&M,2025-10-25T18:50:18.14712,H&M,shopping_pos
b8ace9c5d3ab2e92d0fa2c51f054aff1,merchant,,account_123,2024-02-25,55.57,completed,balance,Instacart,2025-10-25T18:50:18.14712,Instacart,grocery_net
d5a416dc90eabf5d2b08594b6d7269c5,merchant,,account_123,2024-02-25,69.33,completed,balance,IKEA,2025-10-25T18:50:18.14712,IKEA,home
d59dea608dfe063558bd5e87719e2875,merchant,,account_123,2024-02-25,168.59,completed,balance,Lowe’s,2025-10-25T18:50:18.14712,Lowe’s,home
d26719256dcffacabe37ff0cb62dbf8a,merchant,,account_123,2024-02-26,64.98,completed,balance,BP,2025-10-25T18:50:18.624901,BP,gas_transport
3013587d07999bc14336f60c2e7b6369,merchant,,account_123,2024-02-26,87.13,completed,balance,Circle K,2025-10-25T18:50:18.624901,Circle K,gas_transport
480f2bf7a24a211323797c762be98c4e,merchant,,account_123,2024-02-26,9.97,completed,balance,Temu,2025-10-25T18:50:18.624901,Temu,shopping_net
fa50b0a01e1a6ea1fa9ea38b608b0b94,merchant,,account_123,2024-02-26,69.79,completed,balance,Lowe’s,2025-10-25T18:50:18.624901,Lowe’s,home
06c10931f1a9aef4bc3d3786a8c6e143,merchant,,account_123,2024-02-26,27.38,completed,balance,Best Buy,2025-10-25T18:50:18.624901,Best Buy,shopping_pos
73cd8c05086d97f516b5ee268b24ccda,merchant,,account_123,2024-02-26,50.66,completed,balance,PetSmart,2025-10-25T18:50:18.624901,PetSmart,kids_pets
402446a43cef57deb9fc58ff75614569,merchant,,account_123,2024-02-26,2.68,completed,balance,Disney+,2025-10-25T18:50:18.624901,Disney+,entertainment
c5a21da21c5028b9ddeacd195d6fa74e,merchant,,account_123,2024-02-26,6.41,completed,balance,Temu,2025-10-25T18:50:18.624901,Temu,shopping_net
b686a32d4eb7122a26e1b4bc8ee7b2d8,merchant,,account_123,2024-02-26,46.0,completed,balance,Subway,2025-10-25T18:50:18.624901,Subway,food_dining
5e18249338b0592cc1a28bcca3fe6760,merchant,,account_123,2024-02-27,14.68,completed,balance,IKEA,2025-10-25T18:50:18.624901,IKEA,home
e2d6399e88d754d280c69389d3a4aafe,merchant,,account_123,2024-02-27,5.74,completed,balance,Shein,2025-10-25T18:50:18.624901,Shein,shopping_net
5a78e72ec34f5e5847bbb0c4f5e462fb,merchant,,account_123,2024-02-27,4.17,completed,balance,Ebay,2025-10-25T18:50:18.624901,Ebay,shopping_net
4804df08c38f4d6c5cb3f3747f66672d,merchant,,account_123,2024-02-27,57.13,completed,balance,Walgreens,2025-10-25T18:50:18.624901,Walgreens,personal_care
0e084a1110b5df26a3899a8668cf0c7a,merchant,,account_123,2024-02-28,324.54,completed,balance,Etsy,2025-10-25T18:50:18.624901,Etsy,misc_net
c2724d2b80c9e96568e784ce8e7bba15,merchant,,account_123,2024-02-28,4.89,completed,balance,eBay,2025-10-25T18:50:18.624901,eBay,misc_net
007b20dcfe26f72a5ba57b08ad955e34,merchant,,account_123,2024-02-28,48.21,completed,balance,BP,2025-10-25T18:50:18.624901,BP,gas_transport
a9c89a537d547dd94d0f71dae7e7aa86,merchant,,account_123,2024-03-01,110.62,completed,balance,Walmart,2025-10-25T18:50:18.624901,Walmart,grocery_pos
1983c95997372569fe93eb646ff6a809,merchant,,account_123,2024-03-02,105.89,completed,balance,HEB,2025-10-25T18:50:18.624901,HEB,grocery_pos
d98315014db082e82d6dc3b0282d2d69,merchant,,account_123,2024-03-02,93.6,completed,balance,Walmart,2025-10-25T18:50:18.624901,Walmart,grocery_pos
9271963bce2733705fa3b383cee2b3cd,merchant,,account_123,2024-03-02,24.33,completed,balance,Oxxo,2025-10-25T18:50:18.624901,Oxxo,misc_pos
7087c72a465320c5daeb543a3cf5d946,merchant,,account_123,2024-03-02,47.26,completed,balance,Peloton,2025-10-25T18:50:18.624901,Peloton,health_fitness
45a039409f62ccf6366b2a8af7affe29,merchant,,account_123,2024-03-02,3.76,completed,balance,KFC,2025-10-25T18:50:18.624901,KFC,food_dining
4db93699343e288a2c0900bce87cc122,merchant,,account_123,2024-03-02,58.89,completed,balance,PetSmart,2025-10-25T18:50:18.624901,PetSmart,kids_pets
3a198957fef6212b7294f784b6c0bde8,merchant,,account_123,2024-03-02,9.93,completed,balance,Oxxo,2025-10-25T18:50:18.624901,Oxxo,misc_pos
f741a56c13285b2b225eaedcfa87382f,merchant,,account_123,2024-03-02,163.55,completed,balance,Planet Fitness,2025-10-25T18:50:18.624901,Planet Fitness,health_fitness
d718076f5df7f5404cfbfd3e90d31ddb,merchant,,account_123,2024-03-03,54.87,completed,balance,eBay,2025-10-25T18:50:18.624901,eBay,misc_net
939631746a38462e81f7f729ccf0b1be,merchant,,account_123,2024-03-03,44.56,completed,balance,ExxonMobil,2025-10-25T18:50:18.624901,ExxonMobil,gas_transport
4ea5ec9e7091f3d3e6b5952212ec3a8f,merchant,,account_123,2024-03-03,37.28,completed,balance,Lowe’s,2025-10-25T18:50:18.624901,Lowe’s,home
088b0f72e165336f2eb0fa7f75cc1cc1,merchant,,account_123,2024-03-03,4.03,completed,balance,Shein,2025-10-25T18:50:18.624901,Shein,shopping_net
5eee217318680e3cefe9a3da14ae0277,merchant,,account_123,2024-03-03,124.79,completed,balance,PetSmart,2025-10-25T18:50:18.624901,PetSmart,kids_pets
cd8667daa0fe3dcbc3aa9146900b8e7d,merchant,,account_123,2024-03-03,8.49,completed,balance,Netflix,2025-10-25T18:50:18.624901,Netflix,entertainment
ddb0aa0b23b10e9f7b04cbda7fff7137,merchant,,account_123,2024-03-03,25.39,completed,balance,KFC,2025-10-25T18:50:18.624901,KFC,food_dining
c7187ce9911c02b2dcdc8b3eb98dc543,merchant,,account_123,2024-03-03,5.65,completed,balance,Planet Fitness,2025-10-25T18:50:18.624901,Planet Fitness,health_fitness
27b491ac1cd880149b80af2f6cf57e29,merchant,,account_123,2024-03-03,29.73,completed,balance,Disney+,2025-10-25T18:50:18.624901,Disney+,entertainment
d8dcdace309c73e97cf71d93116b3a4d,merchant,,account_123,2024-03-04,90.06,completed,balance,Chevron,2025-10-25T18:50:18.624901,Chevron,gas_transport
b7043d1080e9116485e2973cc5b91e88,merchant,,account_123,2024-03-04,35.91,completed,balance,Instacart,2025-10-25T18:50:18.624901,Instacart,grocery_net
e4d75eb5e3fa73af8392315b652db22e,merchant,,account_123,2024-03-04,82.56,completed,balance,HEB,2025-10-25T18:50:18.624901,HEB,grocery_pos
834dd13c49e53076a8f5d4fb7d9ddbf5,merchant,,account_123,2024-03-04,65.32,completed,balance,Shell,2025-10-25T18:50:18.624901,Shell,gas_transport
6b1056ac733660ad48738bbf92b4462d,merchant,,account_123,2024-03-04,61.96,completed,balance,Wayfair,2025-10-25T18:50:18.624901,Wayfair,home
5c60133896d5c83536ff2dacb14172a6,merchant,,account_123,2024-03-04,25.58,completed,balance,Peloton,2025-10-25T18:50:18.624901,Peloton,health_fitness
e95a659d47b4e973d92ec4bf1bc2b7ce,merchant,,account_123,2024-03-04,38.5,completed,balance,Wayfair,2025-10-25T18:50:18.624901,Wayfair,home
2ea20876428201cbaf2f0534400cc87e,merchant,,account_123,2024-03-04,139.12,completed,balance,Zara,2025-10-25T18:50:18.624901,Zara,shopping_pos
65b56710a192db0cdd19fb5ae860aa2d,merchant,,account_123,2024-03-04,5.14,completed,balance,Target,2025-10-25T18:50:18.624901,Target,travel
d56a7f1b24d60f1b507b89a4100fbf98,merchant,,account_123,2024-03-04,4.8,completed,balance,Walmart,2025-10-25T18:50:18.624901,Walmart,misc_pos
acbabd4f861d37780c3743fe9ef490bd,merchant,,account_123,2024-03-04,3.84,completed,balance,Home Depot,2025-10-25T18:50:18.624901,Home Depot,home
67f9489dbe3b30f555f5a257d4aaaccc,merchant,,account_123,2024-03-04,63.3,completed,balance,Spotify,2025-10-25T18:50:18.624901,Spotify,entertainment
5898dfa5bd09b7894f0614ed8bcc7477,merchant,,account_123,2024-03-05,1.57,completed,balance,Amazon,2025-10-25T18:50:18.624901,Amazon,travel
dd5de48bfb36eabe4ba3e690048d2e4f,merchant,,account_123,2024-03-05,197.84,completed,balance,LEGO Store,2025-10-25T18:50:18.624901,LEGO Store,kids_pets
db9b1a6ff143b644e934b8f57fa1a99e,merchant,,account_123,2024-03-05,2.45,completed,balance,Petco,2025-10-25T18:50:18.624901,Petco,kids_pets
1227eaf74c0254a59933f815b1f84865,merchant,,account_123,2024-03-05,9.86,completed,balance,Nike.com,2025-10-25T18:50:18.624901,Nike.com,shopping_net
f0bb7b140920e7c370a738412a64d12c,merchant,,account_123,2024-03-06,4.41,completed,balance,Target,2025-10-25T18:50:18.624901,Target,travel
2cdc6d9be5775efa64e9d19da273e5ff,merchant,,account_123,2024-03-06,33.0,completed,balance,Zara,2025-10-25T18:50:18.624901,Zara,shopping_pos
8b1129d81fff6650c1414551ce5f2e52,merchant,,account_123,2024-03-06,12.14,completed,balance,7-Eleven,2025-10-25T18:50:18.624901,7-Eleven,misc_pos
cb670776512e9a56ff6e1ec241c7a1d5,merchant,,account_123,2024-03-06,64.73,completed,balance,PetSmart,2025-10-25T18:50:18.624901,PetSmart,kids_pets
4bf574c5ff2cabd6038c9ce12e4423da,merchant,,account_123,2024-03-06,2.45,completed,balance,Subway,2025-10-25T18:50:18.624901,Subway,food_dining
25d3874badfd9c313833dcdaef909692,merchant,,account_123,2024-03-06,103.07,completed,balance,Home Depot,2025-10-25T18:50:18.624901,Home Depot,home
bdb421477803925622cb5b7b7da7c10f,merchant,,account_123,2024-03-06,6.89,completed,balance,IKEA,2025-10-25T18:50:18.624901,IKEA,shopping_pos
40a218571d993990c022af73e6e8c199,merchant,,account_123,2024-03-06,28.01,completed,balance,IKEA,2025-10-25T18:50:18.624901,IKEA,home
6fe7e237078a2cc701d1b82ad1544a7b,merchant,,account_123,2024-03-06,12.72,completed,balance,Ulta Beauty,2025-10-25T18:50:18.624901,Ulta Beauty,personal_care
6e3fac1dd3aade04c8daa7387443cd02,merchant,,account_123,2024-03-06,16.9,completed,balance,Etsy,2025-10-25T18:50:18.624901,Etsy,misc_net
82fcbaba424306d23feaf226478832f0,merchant,,account_123,2024-03-06,13.0,completed,balance,IKEA,2025-10-25T18:50:18.624901,IKEA,home
dd93a1682048be71d22f0776c5087ae4,merchant,,account_123,2024-03-07,54.86,completed,balance,Chevron,2025-10-25T18:50:18.624901,Chevron,gas_transport
50b7df35ace6382c51c6d5673171bf88,merchant,,account_123,2024-03-07,171.49,completed,balance,eBay,2025-10-25T18:50:18.624901,eBay,misc_net
54db9982877084183e2d685a69ec55ac,merchant,,account_123,2024-03-07,77.33,completed,balance,Sam's Club,2025-10-25T18:50:18.624901,Sam's Club,grocery_pos
e0e02579df1bd40eebb22d7df9ac7975,merchant,,account_123,2024-03-07,42.73,completed,balance,Netflix,2025-10-25T18:50:18.624901,Netflix,entertainment
a62187a2d048130f2a144456cd412ffe,merchant,,account_123,2024-03-07,6.51,completed,balance,Planet Fitness,2025-10-25T18:50:18.624901,Planet Fitness,health_fitness
f6eccc41c9f13cbd93bdf0a0aa545375,merchant,,account_123,2024-03-07,7.66,completed,balance,Walgreens,2025-10-25T18:50:18.624901,Walgreens,personal_care
f596219a9e18278d9e4e5b11bb574650,merchant,,account_123,2024-03-07,27.61,completed,balance,24 Hour Fitness,2025-10-25T18:50:18.624901,24 Hour Fitness,health_fitness
b26eaed44419216664cf264073933945,merchant,,account_123,2024-03-07,1.33,completed,balance,Walmart,2025-10-25T18:50:18.624901,Walmart,misc_pos
d241fb8ce73fe40dd2e45be1435b1d50,merchant,,account_123,2024-03-08,71.41,completed,balance,Circle K,2025-10-25T18:50:18.624901,Circle K,gas_transport
079b3f11634eb57cabdcc4faa51bd398,merchant,,account_123,2024-03-08,63.45,completed,balance,Circle K,2025-10-25T18:50:18.624901,Circle K,gas_transport
615fee1c18020d3269f382ee3fb5508b,merchant,,account_123,2024-03-08,24.08,completed,balance,Dollar Tree,2025-10-25T18:50:18.624901,Dollar Tree,misc_pos
b17d62b0da97e6f6c683959ec290fdf4,merchant,,account_123,2024-03-09,96.85,completed,balance,Target,2025-10-25T18:50:18.624901,Target,grocery_pos
4ee740f3cc89486c649ce4aeac55ba22,merchant,,account_123,2024-03-09,153.83,completed,balance,Costco,2025-10-25T18:50:18.624901,Costco,grocery_pos
8acd04d0be05e380fd0fc074109d38c1,merchant,,account_123,2024-03-09,2.97,completed,balance,IKEA,2025-10-25T18:50:18.624901,IKEA,shopping_pos
f6e135dd9e30130c1e8bd658704dae69,merchant,,account_123,2024-03-09,3.34,completed,balance,Walmart,2025-10-25T18:50:18.624901,Walmart,misc_pos
b1884b12227ff620b6ba0be72e14c02a,merchant,,account_123,2024-03-09,2.06,completed,balance,Dollar Tree,2025-10-25T18:50:18.624901,Dollar Tree,misc_pos
ea3f3008917b5af6895ed81f66f0d1eb,merchant,,account_123,2024-03-09,5.15,completed,balance,Best Buy,2025-10-25T18:50:18.624901,Best Buy,shopping_pos
d30f5aa4ec08095abc0e2523db99572f,merchant,,account_123,2024-03-09,31.11,completed,balance,Ulta Beauty,2025-10-25T18:50:18.624901,Ulta Beauty,personal_care
4b0da2b66cbd74db2b3ae2dad3c50740,merchant,,account_123,2024-03-09,69.22,completed,balance,Walmart,2025-10-25T18:50:18.624901,Walmart,misc_pos
2aba6eb4b69895a330a0e3a294591055,merchant,,account_123,2024-03-09,41.67,completed,balance,Lowe’s,2025-10-25T18:50:18.624901,Lowe’s,home
2da8ae9ad7e3edb7a07ade15bb39913a,merchant,,account_123,2024-03-10,144.43,completed,balance,HEB,2025-10-25T18:50:18.624901,HEB,grocery_pos
a8b7354215a4534466c0787735401810,merchant,,account_123,2024-03-10,73.37,completed,balance,Shell,2025-10-25T18:50:18.624901,Shell,gas_transport
11ed427516c362019af56017f9119ea0,merchant,,account_123,2024-03-10,102.22,completed,balance,Walmart,2025-10-25T18:50:18.624901,Walmart,grocery_pos
d92291fab67b2ed9da28bf196d760da7,merchant,,account_123,2024-03-10,1.78,completed,balance,Walmart,2025-10-25T18:50:18.624901,Walmart,misc_pos
dfeda28946f3cb64e2ae32178591eb47,merchant,,account_123,2024-03-10,19.84,completed,balance,Walgreens,2025-10-25T18:50:18.624901,Walgreens,personal_care
5d996d0489507ed5949a4bca806e200c,merchant,,account_123,2024-03-10,50.2,completed,balance,KFC,2025-10-25T18:50:18.624901,KFC,food_dining
469998c4841fb7b36ff5c4ed343b879d,merchant,,account_123,2024-03-10,9.79,completed,balance,Planet Fitness,2025-10-25T18:50:18.624901,Planet Fitness,health_fitness
a60683cc401b88e1da5011fdbbbb7314,merchant,,account_123,2024-03-10,25.01,completed,balance,PetSmart,2025-10-25T18:50:18.624901,PetSmart,kids_pets
7b1e4fdd89cc6a4e4dca6f351d00d6da,merchant,,account_123,2024-03-10,82.98,completed,balance,Wayfair,2025-10-25T18:50:18.624901,Wayfair,home
583a3e1adcba02ced81f1ee4fbdac412,merchant,,account_123,2024-03-11,187.26,completed,balance,Etsy,2025-10-25T18:50:18.624901,Etsy,misc_net
d050275a82b0ca7d16d932cad9bb6e5b,merchant,,account_123,2024-03-11,3.57,completed,balance,Planet Fitness,2025-10-25T18:50:18.624901,Planet Fitness,health_fitness
5c4402d5d2b2a196ce22fbb584c12425,merchant,,account_123,2024-03-11,2.77,completed,balance,Amazon,2025-10-25T18:50:18.624901,Amazon,shopping_net
183231307b6165fe091225c526af8321,merchant,,account_123,2024-03-11,164.83,completed,balance,HBO Max,2025-10-25T18:50:18.624901,HBO Max,entertainment
b14ee176dd0ea293e18f358df7030772,merchant,,account_123,2024-03-11,6.47,completed,balance,Walmart,2025-10-25T18:50:18.624901,Walmart,misc_pos
4997d33789e098d793670bc5ed47c828,merchant,,account_123,2024-03-11,20.1,completed,balance,KFC,2025-10-25T18:50:18.624901,KFC,food_dining
1ae739f425d9d3ebb81597af8a2fcf80,merchant,,account_123,2024-03-12,46.19,completed,balance,ExxonMobil,2025-10-25T18:50:18.624901,ExxonMobil,gas_transport
91257647ffc687ec3baae56132e308f9,merchant,,account_123,2024-03-13,28.83,completed,balance,Etsy,2025-10-25T18:50:18.624901,Etsy,misc_net
8070cf14fe5758ecc55ea6c513126082,merchant,,account_123,2024-03-13,221.8,completed,balance,Amazon,2025-10-25T18:50:18.624901,Amazon,shopping_net
2859cc78c2859cb1e9ce494020a8ec78,merchant,,account_123,2024-03-13,1.09,completed,balance,McDonald's,2025-10-25T18:50:18.624901,McDonald's,food_dining
2dccfeb0e2a9164a035ca67c03d30176,merchant,,account_123,2024-03-13,9.93,completed,balance,Subway,2025-10-25T18:50:18.624901,Subway,food_dining
14f8d2fce627e9ec568fadf3b14a353f,merchant,,account_123,2024-03-14,53.1,completed,balance,Instacart,2025-10-25T18:50:18.624901,Instacart,grocery_net
e1875a13eb4a463c7f10e5249140979f,merchant,,account_123,2024-03-14,62.74,completed,balance,Walmart,2025-10-25T18:50:18.624901,Walmart,grocery_pos
8d1878756b3472234a3e0cdf2003fcbc,merchant,,account_123,2024-03-14,51.51,completed,balance,Circle K,2025-10-25T18:50:18.624901,Circle K,gas_transport
1b8522a058f450d22e583742efb0752e,merchant,,account_123,2024-03-14,22.76,completed,balance,Lowe’s,2025-10-25T18:50:18.624901,Lowe’s,home
8696ec031e4ffe51d6b4edba8744d861,merchant,,account_123,2024-03-14,113.78,completed,balance,CVS,2025-10-25T18:50:18.624901,CVS,personal_care
c282b96c96bd3692bfbe76f8940074c8,merchant,,account_123,2024-03-14,52.05,completed,balance,Home Depot,2025-10-25T18:50:18.624901,Home Depot,home
68b14438e31b2a8c780d5518e65890a7,merchant,,account_123,2024-03-14,27.47,completed,balance,Planet Fitness,2025-10-25T18:50:18.624901,Planet Fitness,health_fitness
77e633021aff563efdb99e277fb41c2e,merchant,,account_123,2024-03-14,2.15,completed,balance,Dollar Tree,2025-10-25T18:50:18.624901,Dollar Tree,misc_pos
5db3a3c6f79caa4426d88ce95e48324e,merchant,,account_123,2024-03-14,1.19,completed,balance,Dollar Tree,2025-10-25T18:50:18.624901,Dollar Tree,misc_pos
0ab4d27bc27295d2e99bccf13d22796b,merchant,,account_123,2024-03-15,91.84,completed,balance,Dollar Tree,2025-10-25T18:50:18.624901,Dollar Tree,misc_pos
f593ac0e3d6b2797c4628386fef2b303,merchant,,account_123,2024-03-15,21.44,completed,balance,PetSmart,2025-10-25T18:50:18.624901,PetSmart,kids_pets
98c304942ad3b3a8d32f7b6c17646a2f,merchant,,account_123,2024-03-16,63.84,completed,balance,Amazon Fresh,2025-10-25T18:50:18.624901,Amazon Fresh,grocery_net
7f2bb722b8ecc4b09e040a6de7a32586,merchant,,account_123,2024-03-16,70.31,completed,balance,Shell,2025-10-25T18:50:18.624901,Shell,gas_transport
6466ffc6c848a0f246f5e3333e437843,merchant,,account_123,2024-03-16,15.44,completed,balance,Disney+,2025-10-25T18:50:18.624901,Disney+,entertainment
5f89492acfe425278a450164f7b08dc8,merchant,,account_123,2024-03-16,167.78,completed,balance,Build-A-Bear,2025-10-25T18:50:18.624901,Build-A-Bear,kids_pets
879688e8cb1f3be3274645d687602bd9,merchant,,account_123,2024-03-16,1.57,completed,balance,Nike.com,2025-10-25T18:50:18.624901,Nike.com,shopping_net
2cd0ff8ef44e163b4ba104b0104e4599,merchant,,account_123,2024-03-16,9.28,completed,balance,Temu,2025-10-25T18:50:18.624901,Temu,shopping_net
f253693674018cb3626e23a27b2c952c,merchant,,account_123,2024-03-16,8.9,completed,balance,Nike.com,2025-10-25T18:50:18.624901,Nike.com,shopping_net
4136569b8d005492d2d4a84dab3395ee,merchant,,account_123,2024-03-16,2.44,completed,balance,Zara,2025-10-25T18:50:18.624901,Zara,shopping_pos
636b001d40a926e144f3572a96063376,merchant,,account_123,2024-03-16,117.58,completed,balance,Starbucks,2025-10-25T18:50:18.624901,Starbucks,travel
30b6a22e8695cc54c588b47f67037967,merchant,,account_123,2024-03-16,87.79,completed,balance,Subway,2025-10-25T18:50:18.624901,Subway,food_dining
3a8b96e0d90927effb7b2015909e8ab8,merchant,,account_123,2024-03-16,26.9,completed,balance,Spotify,2025-10-25T18:50:18.624901,Spotify,entertainment
0775dac20861b525853f302c741e167a,merchant,,account_123,2024-03-17,63.9,completed,balance,Chevron,2025-10-25T18:50:18.624901,Chevron,gas_transport
6cfdf1be0fb052c3a12a2614d02a1afd,merchant,,account_123,2024-03-17,47.27,completed,balance,Shell,2025-10-25T18:50:18.624901,Shell,gas_transport
390bf40ad7c19e3af1115cadd5a309a3,merchant,,account_123,2024-03-17,7.65,completed,balance,Wayfair,2025-10-25T18:50:18.624901,Wayfair,home
95f95d10728c6f311983f34d7213af48,merchant,,account_123,2024-03-17,488.71,completed,balance,Best Buy,2025-10-25T18:50:18.624901,Best Buy,shopping_pos
a7e020f4dc3896b69c61d451d76505ea,merchant,,account_123,2024-03-17,7.87,completed,balance,Target,2025-10-25T18:50:18.624901,Target,travel
29ad8e8f3d267c1321648f290612ef07,merchant,,account_123,2024-03-18,100.84,completed,balance,HEB,2025-10-25T18:50:18.624901,HEB,grocery_pos
36c02cc1ff64225b0991a987c2e01778,merchant,,account_123,2024-03-18,101.28,completed,balance,Costco,2025-10-25T18:50:18.624901,Costco,grocery_pos
98bf0fc06b297f51686a433f7186c8f7,merchant,,account_123,2024-03-18,8.9,completed,balance,Lowe’s,2025-10-25T18:50:18.624901,Lowe’s,home
35bbe84f7fc1e4131c9c249859eff189,merchant,,account_123,2024-03-18,5.02,completed,balance,Shein,2025-10-25T18:50:18.624901,Shein,shopping_net
2e85f419e4310e9311db18c28df54b42,merchant,,account_123,2024-03-18,36.05,completed,balance,CVS,2025-10-25T18:50:18.624901,CVS,personal_care
05a39cdd91941b6e3794116a5d728c1d,merchant,,account_123,2024-03-19,27.49,completed,balance,Sephora,2025-10-25T18:50:18.624901,Sephora,personal_care
ad569c14e04f16d6e32eeb9b8a456b47,merchant,,account_123,2024-03-19,34.26,completed,balance,Home Depot,2025-10-25T18:50:18.624901,Home Depot,home
fed8a722862deffec57224a2381438b0,merchant,,account_123,2024-03-20,28.18,completed,balance,Build-A-Bear,2025-10-25T18:50:18.624901,Build-A-Bear,kids_pets
0fa27b02c157a9c4effa5f2a94eae0c4,merchant,,account_123,2024-03-20,6.46,completed,balance,Ebay,2025-10-25T18:50:18.624901,Ebay,shopping_net
bc475de505d847ad6a352b26c990f758,merchant,,account_123,2024-03-20,5.28,completed,balance,Zara,2025-10-25T18:50:18.624901,Zara,shopping_pos
1ff7540f220c4ac9b037bb4002c62030,merchant,,account_123,2024-03-20,14.0,completed,balance,Sephora,2025-10-25T18:50:18.624901,Sephora,personal_care
2d43c4afab14ad3a0ad55d11a24a1031,merchant,,account_123,2024-03-21,53.32,completed,balance,Shell,2025-10-25T18:50:18.624901,Shell,gas_transport
bc7b15b6c5163323708aa43234064a2d,merchant,,account_123,2024-03-21,6.16,completed,balance,LEGO Store,2025-10-25T18:50:18.624901,LEGO Store,kids_pets
5f11cb3e1a42b6836654a4ec8de57d9e,merchant,,account_123,2024-03-21,76.14,completed,balance,Wayfair,2025-10-25T18:50:18.624901,Wayfair,home
2b75c04775f42ecbd6d33b9e97a53a43,merchant,,account_123,2024-03-22,7.29,completed,balance,Amazon,2025-10-25T18:50:18.624901,Amazon,misc_net
631d17e454f01afd2178c028e8a2ab47,merchant,,account_123,2024-03-22,127.83,completed,balance,HEB,2025-10-25T18:50:18.624901,HEB,grocery_pos
